Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623239,-,-,-,32.45,-99.74,-6,522,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2013,6,22,23,30,0,0,0,16,25,950,63.26,177.20000000000002,4.1000000000000005,0.17300000000000001
2013,6,23,0,30,0,0,0,16,24,950,64.51,176,4.4,0.17300000000000001
2013,6,23,1,30,0,0,0,17,24,950,70.25,174.10000000000002,4.6000000000000005,0.17300000000000001
2013,6,23,2,30,0,0,0,17,23,950,72.06,174.60000000000002,4.7,0.17300000000000001
2013,6,23,3,30,0,0,0,17,22,950,78,177.8,4.4,0.17300000000000001
2013,6,23,4,30,0,0,0,18,22,950,79.32000000000001,181.70000000000002,4,0.17300000000000001
2013,6,23,5,30,0,0,0,18,22,950,80.77,184.20000000000002,4,0.17300000000000001
2013,6,23,6,30,161,60,89,18,23,950,77.54,183.3,4.9,0.17300000000000001
2013,6,23,7,30,232,145,233,18,25,950,68.85000000000001,188.8,5.9,0.17300000000000001
2013,6,23,8,30,598,148,488,18,27,950,59.61,189.5,6.5,0.17300000000000001
2013,6,23,9,30,540,245,642,17,29,950,50.92,188,6.9,0.17300000000000001
2013,6,23,10,30,752,186,836,17,31,950,43.7,186.20000000000002,7,0.17300000000000001
2013,6,23,11,30,788,188,938,16,33,950,40.46,183.5,6.9,0.17300000000000001
2013,6,23,12,30,837,164,991,16,34,950,35.87,180.20000000000002,6.800000000000001,0.17300000000000001
2013,6,23,13,30,538,398,921,16,35,950,33.67,176.9,6.800000000000001,0.17300000000000001
2013,6,23,14,30,808,160,890,16,35,950,33.22,173.9,6.800000000000001,0.17300000000000001
2013,6,23,15,30,771,150,757,16,35,950,32.56,172.3,6.7,0.17300000000000001
2013,6,23,16,30,709,134,583,15,34,950,33.75,171.60000000000002,6.6000000000000005,0.17300000000000001
2013,6,23,17,30,607,110,384,15,33,950,35.33,171.3,6.2,0.17300000000000001
2013,6,23,18,30,424,75,182,15,31,950,39.59,170.70000000000002,5.4,0.17300000000000001
2013,6,23,19,30,72,18,22,15,29,950,44.89,169.10000000000002,4.800000000000001,0.17300000000000001
2013,6,23,20,30,0,0,0,15,27,950,50.89,167.3,4.7,0.17300000000000001
2013,6,23,21,30,0,0,0,16,26,950,54.61,167,4.5,0.17300000000000001
2013,6,23,22,30,0,0,0,16,25,950,58.77,167.20000000000002,4.1000000000000005,0.17300000000000001
2013,6,23,23,30,0,0,0,16,24,950,63.230000000000004,167.3,3.9000000000000004,0.17300000000000001
2013,6,24,0,30,0,0,0,16,24,950,63.99,168.10000000000002,4.1000000000000005,0.17300000000000001
2013,6,24,1,30,0,0,0,16,23,950,68.9,170.70000000000002,4.3,0.17300000000000001
2013,6,24,2,30,0,0,0,17,22,950,74.77,176,4.5,0.17300000000000001
2013,6,24,3,30,0,0,0,17,22,950,77.38,177.9,4.6000000000000005,0.17300000000000001
2013,6,24,4,30,0,0,0,18,22,950,85.44,175.20000000000002,4.4,0.17300000000000001
2013,6,24,5,30,0,0,0,19,22,950,88.7,173,4.7,0.17300000000000001
2013,6,24,6,30,186,71,104,19,23,950,86.5,175.8,5.5,0.17300000000000001
2013,6,24,7,30,426,133,293,19,25,950,76.98,183.8,6.2,0.17300000000000001
2013,6,24,8,30,593,163,499,19,27,950,63.440000000000005,187.20000000000002,6.5,0.17300000000000001
2013,6,24,9,30,579,227,652,19,29,950,55.620000000000005,187.3,6.6000000000000005,0.17300000000000001
2013,6,24,10,30,760,185,841,18,31,950,51.31,186.60000000000002,6.5,0.17300000000000001
2013,6,24,11,30,791,190,943,18,32,950,44.7,185.20000000000002,6.300000000000001,0.17300000000000001
2013,6,24,12,30,804,191,985,18,33,950,41.46,183,6.1000000000000005,0.17300000000000001
2013,6,24,13,30,423,436,847,17,34,950,38.59,181.60000000000002,5.9,0.17300000000000001
2013,6,24,14,30,148,454,588,17,34,950,38.11,181.10000000000002,5.9,0.17300000000000001
2013,6,24,15,30,769,151,757,17,34,950,40.01,181,5.9,0.17300000000000001
2013,6,24,16,30,717,130,585,17,33,950,39.78,179.5,5.800000000000001,0.17300000000000001
2013,6,24,17,30,620,106,386,17,32,950,41.72,177.70000000000002,5.6000000000000005,0.17300000000000001
2013,6,24,18,30,439,73,184,17,31,950,43.85,176.10000000000002,4.9,0.17300000000000001
2013,6,24,19,30,82,19,23,17,29,950,49.06,171.60000000000002,4.5,0.17300000000000001
2013,6,24,20,30,0,0,0,17,28,950,54.660000000000004,168.8,4.3,0.17300000000000001
2013,6,24,21,30,0,0,0,17,26,950,57.77,168.8,3.9000000000000004,0.17300000000000001
2013,6,24,22,30,0,0,0,17,26,950,61.230000000000004,169,3.6,0.17300000000000001
2013,6,24,23,30,0,0,0,16,25,950,61.02,170.10000000000002,3.7,0.17300000000000001
2013,6,25,0,30,0,0,0,16,24,950,64.88,171.8,3.9000000000000004,0.17300000000000001
2013,6,25,1,30,0,0,0,17,23,950,70.11,173.60000000000002,4.1000000000000005,0.17300000000000001
2013,6,25,2,30,0,0,0,17,23,950,77.04,175.10000000000002,4.3,0.17300000000000001
2013,6,25,3,30,0,0,0,18,22,950,80.35000000000001,176.20000000000002,4.3,0.17300000000000001
2013,6,25,4,30,0,0,0,19,22,950,89.22,178.60000000000002,4.2,0.17300000000000001
2013,6,25,5,30,0,0,0,19,22,950,92.77,181.5,4.7,0.17300000000000001
2013,6,25,6,30,199,70,104,20,24,950,84.81,186.70000000000002,5.9,0.17300000000000001
2013,6,25,7,30,465,121,296,20,26,950,71.11,194.60000000000002,6.6000000000000005,0.17300000000000001
2013,6,25,8,30,626,146,500,20,28,950,61.93,196.70000000000002,6.6000000000000005,0.17300000000000001
2013,6,25,9,30,715,162,686,19,31,950,50.96,197.8,6.300000000000001,0.17300000000000001
2013,6,25,10,30,764,174,834,19,33,950,44.94,198.70000000000002,5.800000000000001,0.17300000000000001
2013,6,25,11,30,790,181,932,19,35,950,39.86,198.9,5.2,0.17300000000000001
2013,6,25,12,30,850,146,986,19,36,950,37.38,198.70000000000002,4.800000000000001,0.17300000000000001
2013,6,25,13,30,839,149,964,19,37,950,35.050000000000004,197.5,4.5,0.17300000000000001
2013,6,25,14,30,815,148,884,18,38,950,34.71,193.8,4.5,0.17300000000000001
2013,6,25,15,30,778,140,753,18,38,940,34.17,188.60000000000002,4.6000000000000005,0.17300000000000001
2013,6,25,16,30,718,126,581,18,37,940,33.36,183.4,4.9,0.17300000000000001
2013,6,25,17,30,556,118,370,17,36,940,34.32,180.3,5,0.17300000000000001
2013,6,25,18,30,379,79,175,17,34,940,37.49,177.5,4.7,0.169
2013,6,25,19,30,0,21,21,17,32,940,41.03,174.70000000000002,4.5,0.169
2013,6,25,20,30,0,0,0,16,30,950,44.74,174.9,4.5,0.169
2013,6,25,21,30,0,0,0,16,29,950,49.480000000000004,177.5,4.6000000000000005,0.169
2013,6,25,22,30,0,0,0,16,28,950,52.31,181.3,4.7,0.169
2013,6,25,23,30,0,0,0,16,27,950,55.51,185.10000000000002,4.6000000000000005,0.169
2013,6,26,0,30,0,0,0,16,26,950,55.74,187.9,4.5,0.169
2013,6,26,1,30,0,0,0,16,25,950,59.550000000000004,190.10000000000002,4.4,0.169
2013,6,26,2,30,0,0,0,16,24,950,64.15,192.9,4.4,0.169
2013,6,26,3,30,0,0,0,17,24,950,70.14,195.8,4.3,0.169
2013,6,26,4,30,0,0,0,17,23,950,72.84,198.3,4.3,0.169
2013,6,26,5,30,0,0,0,18,23,950,75.48,198.8,4.6000000000000005,0.169
2013,6,26,6,30,191,66,99,19,25,950,73.68,199.5,5.800000000000001,0.169
2013,6,26,7,30,421,127,285,19,27,950,63.89,205.5,6.4,0.169
2013,6,26,8,30,94,245,299,19,30,950,58.02,207.3,6,0.169
2013,6,26,9,30,171,340,465,20,32,950,49.18,205.3,5.4,0.169
2013,6,26,10,30,46,376,416,19,34,950,43.910000000000004,200,4.9,0.169
2013,6,26,11,30,572,313,856,19,36,950,39.02,193.4,4.7,0.169
2013,6,26,12,30,541,339,873,19,37,950,36.43,186.20000000000002,4.7,0.169
2013,6,26,13,30,541,331,857,19,38,950,33.79,180,4.7,0.169
2013,6,26,14,30,719,211,861,18,39,950,32.910000000000004,174.9,4.9,0.169
2013,6,26,15,30,711,177,738,18,39,950,31.900000000000002,171.5,5,0.169
2013,6,26,16,30,652,154,569,17,38,940,32.5,168.9,5,0.169
2013,6,26,17,30,551,124,374,17,37,940,33.21,167.20000000000002,4.7,0.169
2013,6,26,18,30,370,82,176,17,34,950,36.660000000000004,165.8,3.9000000000000004,0.169
2013,6,26,19,30,55,17,20,17,32,950,41.75,164.3,3.5,0.169
2013,6,26,20,30,0,0,0,17,30,950,46.2,167.3,3.9000000000000004,0.169
2013,6,26,21,30,0,0,0,17,29,950,49.35,173.20000000000002,4.3,0.169
2013,6,26,22,30,0,0,0,17,28,950,53.45,181.10000000000002,4.2,0.169
2013,6,26,23,30,0,0,0,18,27,950,58.01,187.5,3.8000000000000003,0.169
2013,6,27,0,30,0,0,0,18,27,950,62.77,192.3,3.5,0.169
2013,6,27,1,30,0,0,0,18,26,950,63.730000000000004,195.20000000000002,3.2,0.169
2013,6,27,2,30,0,0,0,18,25,950,68.35000000000001,195.9,3,0.169
2013,6,27,3,30,0,0,0,18,24,950,73.26,194.8,2.9000000000000004,0.169
2013,6,27,4,30,0,0,0,19,24,950,78.86,193.3,2.9000000000000004,0.169
2013,6,27,5,30,0,0,0,19,24,950,80.25,190.9,3.4000000000000004,0.169
2013,6,27,6,30,239,63,104,19,25,950,72.82000000000001,191,4.5,0.169
2013,6,27,7,30,494,111,296,19,28,950,65.08,201.10000000000002,5.1000000000000005,0.169
2013,6,27,8,30,645,138,502,19,30,950,53.27,202.5,4.9,0.169
2013,6,27,9,30,735,153,691,18,33,950,42.77,199.5,4.4,0.169
2013,6,27,10,30,789,163,844,17,36,950,36.21,191.60000000000002,4,0.169
2013,6,27,11,30,820,168,947,16,37,950,30.69,181.4,3.8000000000000003,0.169
2013,6,27,12,30,868,145,1001,16,38,950,27.43,172.9,3.7,0.169
2013,6,27,13,30,865,143,983,15,39,950,24.66,166.9,3.7,0.169
2013,6,27,14,30,848,138,904,14,40,950,23.68,162.3,3.6,0.169
2013,6,27,15,30,817,127,772,14,39,950,23.07,159.20000000000002,3.5,0.169
2013,6,27,16,30,760,114,597,13,38,950,23.900000000000002,157.20000000000002,3.4000000000000004,0.169
2013,6,27,17,30,664,95,396,13,37,950,24.89,155.5,2.9000000000000004,0.169
2013,6,27,18,30,483,68,190,14,34,950,31.42,153.4,2,0.169
2013,6,27,19,30,104,19,24,16,31,950,41.88,152.3,1.6,0.169
2013,6,27,20,30,0,0,0,15,29,950,44.07,154.20000000000002,1.8,0.169
2013,6,27,21,30,0,0,0,14,29,950,44.36,157.3,2.1,0.169
2013,6,27,22,30,0,0,0,14,28,950,44.93,163.4,2.4000000000000004,0.169
2013,6,27,23,30,0,0,0,13,27,950,45.92,173.9,2.7,0.169
2013,6,28,0,30,0,0,0,13,26,950,47.39,187.3,2.8000000000000003,0.169
2013,6,28,1,30,0,0,0,12,25,950,46.7,202.20000000000002,2.9000000000000004,0.169
2013,6,28,2,30,0,0,0,12,24,950,49.410000000000004,216.3,2.9000000000000004,0.169
2013,6,28,3,30,0,0,0,12,23,950,52.9,229,2.9000000000000004,0.169
2013,6,28,4,30,0,0,0,13,23,950,53.67,239.5,3,0.169
2013,6,28,5,30,0,0,0,13,23,950,54.38,247.70000000000002,3.3000000000000003,0.169
2013,6,28,6,30,47,59,67,13,25,950,48.93,255.8,3.5,0.169
2013,6,28,7,30,213,145,224,13,28,950,41.980000000000004,266.3,3.7,0.169
2013,6,28,8,30,293,233,398,13,32,950,32.13,286.7,4,0.169
2013,6,28,9,30,340,315,564,12,35,950,25.77,311.70000000000005,3.9000000000000004,0.169
2013,6,28,10,30,449,347,734,12,37,950,23.06,333.5,3.6,0.169
2013,6,28,11,30,511,397,882,13,39,950,22.69,350.6,3.5,0.169
2013,6,28,12,30,421,451,866,13,40,950,22.34,3.9000000000000004,3.5,0.169
2013,6,28,13,30,513,349,847,14,41,950,21.87,13.3,3.7,0.169
2013,6,28,14,30,853,130,900,14,41,950,21.240000000000002,19.8,3.9000000000000004,0.169
2013,6,28,15,30,790,139,762,14,40,950,22.57,25.6,4,0.169
2013,6,28,16,30,746,118,592,14,39,950,23.51,31.700000000000003,4.1000000000000005,0.169
2013,6,28,17,30,662,95,394,14,38,950,24.25,37.9,3.8000000000000003,0.169
2013,6,28,18,30,494,65,190,14,35,950,28.5,44.6,2.8000000000000003,0.169
2013,6,28,19,30,122,18,24,15,32,950,36.59,50.900000000000006,2.1,0.169
2013,6,28,20,30,0,0,0,14,30,950,39.99,57.2,2.4000000000000004,0.169
2013,6,28,21,30,0,0,0,14,29,950,41.54,64.8,2.8000000000000003,0.169
2013,6,28,22,30,0,0,0,14,28,950,44.29,72.3,2.9000000000000004,0.169
2013,6,28,23,30,0,0,0,15,27,950,48.2,78.80000000000001,2.7,0.169
2013,6,29,0,30,0,0,0,15,26,950,55.660000000000004,85.4,2.2,0.169
2013,6,29,1,30,0,0,0,15,25,950,59.89,93.10000000000001,1.6,0.169
2013,6,29,2,30,0,0,0,15,24,950,59.730000000000004,102.2,1.2000000000000002,0.169
2013,6,29,3,30,0,0,0,15,23,950,62.980000000000004,113.10000000000001,1,0.169
2013,6,29,4,30,0,0,0,15,23,950,63.15,126.80000000000001,0.8,0.169
2013,6,29,5,30,0,0,0,15,24,950,59.83,145.20000000000002,0.8,0.169
2013,6,29,6,30,277,52,99,16,26,950,55.85,177.5,0.8,0.169
2013,6,29,7,30,577,90,305,16,30,950,46.6,207.3,1,0.169
2013,6,29,8,30,639,134,493,13,34,950,29.85,64.4,1.8,0.169
2013,6,29,9,30,774,132,696,11,36,950,24.23,54,2.4000000000000004,0.169
2013,6,29,10,30,415,357,715,11,37,950,23.18,49.1,2.6,0.169
2013,6,29,11,30,435,417,830,12,37,950,22.39,43,2.7,0.169
2013,6,29,12,30,416,449,859,12,38,950,21.62,35.800000000000004,2.9000000000000004,0.169
2013,6,29,13,30,566,333,883,12,38,950,22.04,30.200000000000003,3.1,0.169
2013,6,29,14,30,481,375,810,12,38,950,23.740000000000002,28.200000000000003,3.2,0.169
2013,6,29,15,30,752,156,749,13,37,950,24.080000000000002,30.200000000000003,3.2,0.169
2013,6,29,16,30,501,204,522,13,37,950,25.55,33.9,3.2,0.169
2013,6,29,17,30,440,147,347,13,36,950,27.11,38.2,3.1,0.169
2013,6,29,18,30,490,65,189,13,33,950,30.87,48.300000000000004,2.3000000000000003,0.169
2013,6,29,19,30,131,18,25,15,30,950,41.910000000000004,65.7,1.6,0.169
2013,6,29,20,30,0,0,0,15,28,950,46.76,83,1.7000000000000002,0.169
2013,6,29,21,30,0,0,0,15,28,950,48.35,91.2,1.8,0.169
2013,6,29,22,30,0,0,0,14,27,950,50.620000000000005,93.30000000000001,1.8,0.169
2013,6,29,23,30,0,0,0,14,26,950,50.370000000000005,97.60000000000001,1.6,0.169
2013,6,30,0,30,0,0,0,14,25,950,53.27,103.4,1.3,0.169
2013,6,30,1,30,0,0,0,14,25,950,53.51,110.9,1,0.169
2013,6,30,2,30,0,0,0,15,25,950,55.81,117.9,0.6000000000000001,0.169
2013,6,30,3,30,0,0,0,17,24,950,65.28,110.5,0.6000000000000001,0.169
2013,6,30,4,30,0,0,0,17,23,950,71.7,76.4,0.9,0.169
2013,6,30,5,30,0,0,0,17,22,950,76.47,65.8,1.5,0.169
2013,6,30,6,30,35,60,66,17,22,950,76.19,61.300000000000004,1.9000000000000001,0.169
2013,6,30,7,30,342,128,254,17,24,950,67.4,56.800000000000004,2.1,0.169
2013,6,30,8,30,169,247,342,17,26,950,58.620000000000005,43,2.4000000000000004,0.169
2013,6,30,9,30,440,277,597,16,28,950,49.86,39.7,2.4000000000000004,0.169
2013,6,30,10,30,601,260,778,15,30,950,42.5,45.7,2.1,0.169
2013,6,30,11,30,249,474,711,15,31,950,39.11,49.7,1.9000000000000001,0.169
2013,6,30,12,30,837,159,985,15,32,950,36.4,44.2,1.9000000000000001,0.169
2013,6,30,13,30,843,153,971,14,33,950,33.85,35.2,2.1,0.169
2013,6,30,14,30,829,146,895,14,34,950,33.17,30.200000000000003,2.4000000000000004,0.169
2013,6,30,15,30,786,142,763,14,33,950,32.27,27.400000000000002,2.7,0.169
2013,6,30,16,30,740,121,592,13,33,950,31.26,27,2.9000000000000004,0.169
2013,6,30,17,30,657,96,394,13,32,950,31.96,28.3,2.9000000000000004,0.169
2013,6,30,18,30,494,65,191,12,30,950,37.24,31.700000000000003,2,0.169
2013,6,30,19,30,137,18,25,14,27,950,46.82,39.400000000000006,1.4000000000000001,0.169
2013,6,30,20,30,0,0,0,14,25,950,50.47,50.2,1.7000000000000002,0.169
2013,6,30,21,30,0,0,0,12,24,950,50.14,58.400000000000006,2.1,0.169
2013,6,30,22,30,0,0,0,12,23,950,50.480000000000004,62.300000000000004,2.4000000000000004,0.169
2013,6,30,23,30,0,0,0,11,22,950,52.35,63.1,2.3000000000000003,0.169
2013,7,1,0,30,0,0,0,11,22,950,55.89,62.900000000000006,1.9000000000000001,0.169
2013,7,1,1,30,0,0,0,11,21,950,56.33,61.5,1.7000000000000002,0.169
2013,7,1,2,30,0,0,0,12,21,950,60.24,57.6,1.7000000000000002,0.169
2013,7,1,3,30,0,0,0,12,20,950,60.69,52,1.7000000000000002,0.169
2013,7,1,4,30,0,0,0,12,20,950,61.660000000000004,43.400000000000006,1.6,0.169
2013,7,1,5,30,0,0,0,12,20,950,62.480000000000004,31.3,2,0.169
2013,7,1,6,30,0,46,46,12,22,950,59.25,16,2.6,0.169
2013,7,1,7,30,133,147,196,11,24,950,49.92,22.5,3.3000000000000003,0.169
2013,7,1,8,30,256,237,381,10,26,950,38.61,24,4.2,0.169
2013,7,1,9,30,575,229,648,10,27,950,34.56,20.700000000000003,5,0.169
2013,7,1,10,30,799,162,850,9,29,950,31.830000000000002,19,5.4,0.169
2013,7,1,11,30,820,176,954,9,30,950,29.5,19.1,5.5,0.169
2013,7,1,12,30,822,188,998,8,31,950,27.03,20.400000000000002,5.4,0.169
2013,7,1,13,30,156,498,649,8,31,950,24.89,22.5,5.2,0.169
2013,7,1,14,30,801,178,902,8,31,950,24.26,24.8,5.1000000000000005,0.169
2013,7,1,15,30,707,196,754,7,30,950,24.89,26.900000000000002,4.9,0.169
2013,7,1,16,30,651,167,581,7,29,950,25.45,29.5,4.6000000000000005,0.169
2013,7,1,17,30,556,130,382,6,28,950,26.36,32.2,4.2,0.169
2013,7,1,18,30,392,82,181,6,26,950,29.79,35.800000000000004,2.9000000000000004,0.169
2013,7,1,19,30,93,16,21,8,24,950,40.300000000000004,42.400000000000006,1.6,0.169
2013,7,1,20,30,0,0,0,9,22,950,48.49,50.7,1.3,0.169
2013,7,1,21,30,0,0,0,10,21,950,49.44,57.7,1.3,0.169
2013,7,1,22,30,0,0,0,10,20,950,53.050000000000004,63,1.3,0.169
2013,7,1,23,30,0,0,0,10,19,950,56.63,66.8,1.2000000000000002,0.169
2013,7,2,0,30,0,0,0,10,19,950,60.04,67.5,1.1,0.169
2013,7,2,1,30,0,0,0,9,18,950,59.43,64,1,0.169
2013,7,2,2,30,0,0,0,9,18,950,62.53,55.900000000000006,0.9,0.169
2013,7,2,3,30,0,0,0,9,17,950,61.77,42.7,0.9,0.169
2013,7,2,4,30,0,0,0,9,17,950,61.08,25.5,0.9,0.169
2013,7,2,5,30,0,0,0,9,18,950,60.65,11.8,1,0.169
2013,7,2,6,30,201,60,94,9,20,950,55.6,3.4000000000000004,1.6,0.169
2013,7,2,7,30,426,129,286,9,23,950,45.21,8.1,2.4000000000000004,0.169
2013,7,2,8,30,577,171,494,8,26,950,34.78,32.4,3.1,0.169
2013,7,2,9,30,674,196,686,7,27,950,29.32,28.900000000000002,3.6,0.169
2013,7,2,10,30,741,207,844,7,28,950,27.17,27.8,3.8000000000000003,0.169
2013,7,2,11,30,788,206,953,7,29,950,25.41,28.8,3.8000000000000003,0.169
2013,7,2,12,30,865,165,1017,6,30,950,23.61,30.8,3.7,0.169
2013,7,2,13,30,871,157,1002,6,31,950,21.97,33.800000000000004,3.6,0.169
2013,7,2,14,30,863,145,926,6,31,950,21.76,37,3.6,0.169
2013,7,2,15,30,839,131,793,6,31,950,21.42,39.800000000000004,3.5,0.169
2013,7,2,16,30,791,113,616,6,30,950,22.13,43.6,3.4000000000000004,0.169
2013,7,2,17,30,702,92,411,5,29,950,22.900000000000002,48.1,3,0.169
2013,7,2,18,30,530,64,199,5,27,950,27.330000000000002,54.2,1.9000000000000001,0.169
2013,7,2,19,30,153,18,26,9,24,950,41.550000000000004,68,1.1,0.169
2013,7,2,20,30,0,0,0,9,22,950,46.27,87.4,1.1,0.169
2013,7,2,21,30,0,0,0,8,21,950,44.62,108,1.2000000000000002,0.169
2013,7,2,22,30,0,0,0,7,20,950,45.27,123.9,1.5,0.169
2013,7,2,23,30,0,0,0,7,20,950,46.36,134.70000000000002,1.7000000000000002,0.169
2013,7,3,0,30,0,0,0,7,19,950,45.76,146.20000000000002,1.7000000000000002,0.169
2013,7,3,1,30,0,0,0,6,18,950,48.57,158.5,1.7000000000000002,0.169
2013,7,3,2,30,0,0,0,6,18,950,48.28,166.4,1.7000000000000002,0.169
2013,7,3,3,30,0,0,0,6,17,950,51.22,171.20000000000002,1.7000000000000002,0.169
2013,7,3,4,30,0,0,0,6,17,950,51.28,175.20000000000002,1.6,0.169
2013,7,3,5,30,0,0,0,6,18,950,48.36,180.5,2,0.169
2013,7,3,6,30,395,47,112,7,20,950,43.15,188,2.7,0.169
2013,7,3,7,30,635,81,314,7,24,950,33.62,192.4,2.4000000000000004,0.169
2013,7,3,8,30,754,104,525,6,28,950,26.810000000000002,175,1.6,0.169
2013,7,3,9,30,818,122,716,5,30,950,22.04,124.7,1.4000000000000001,0.169
2013,7,3,10,30,853,137,869,6,31,950,20.89,98.60000000000001,1.7000000000000002,0.169
2013,7,3,11,30,870,147,971,6,32,950,19.89,95,2,0.169
2013,7,3,12,30,840,176,1004,6,33,950,18.98,97.10000000000001,2.1,0.169
2013,7,3,13,30,477,428,892,6,33,950,19.1,100.7,2.2,0.169
2013,7,3,14,30,150,454,590,6,33,950,19.16,104.60000000000001,2.3000000000000003,0.169
2013,7,3,15,30,227,377,556,6,33,950,19.01,107.30000000000001,2.5,0.169
2013,7,3,16,30,181,289,405,6,32,950,19.73,110.7,2.7,0.169
2013,7,3,17,30,194,194,282,5,31,950,20.55,116.4,2.7,0.169
2013,7,3,18,30,140,98,134,6,28,950,24.84,122.80000000000001,2.1,0.17200000000000001
2013,7,3,19,30,0,16,16,8,26,950,35.49,127.30000000000001,1.9000000000000001,0.17200000000000001
2013,7,3,20,30,0,0,0,7,24,950,35.84,131.5,2.5,0.17200000000000001
2013,7,3,21,30,0,0,0,7,23,950,36.730000000000004,135,3.1,0.17200000000000001
2013,7,3,22,30,0,0,0,7,23,950,38.58,137.70000000000002,3.5,0.17200000000000001
2013,7,3,23,30,0,0,0,7,22,950,38.5,140.1,3.7,0.17200000000000001
2013,7,4,0,30,0,0,0,7,21,950,41.02,143.4,3.8000000000000003,0.17200000000000001
2013,7,4,1,30,0,0,0,7,20,950,43.96,148,3.6,0.17200000000000001
2013,7,4,2,30,0,0,0,7,20,950,44.74,154.3,3.4000000000000004,0.17200000000000001
2013,7,4,3,30,0,0,0,8,19,950,49.14,162,3.2,0.17200000000000001
2013,7,4,4,30,0,0,0,8,19,950,51.11,168.9,2.7,0.17200000000000001
2013,7,4,5,30,0,0,0,9,19,950,52.95,173.60000000000002,2.8000000000000003,0.17200000000000001
2013,7,4,6,30,258,58,100,9,21,950,47.79,176.60000000000002,3.3000000000000003,0.17200000000000001
2013,7,4,7,30,494,112,293,9,24,950,40.62,177.9,3.7,0.17200000000000001
2013,7,4,8,30,630,147,498,9,27,950,33.38,186.20000000000002,4,0.17200000000000001
2013,7,4,9,30,693,180,683,9,30,950,27.400000000000002,200.10000000000002,3.5,0.17200000000000001
2013,7,4,10,30,707,218,825,9,31,950,25.66,229.3,3.2,0.17200000000000001
2013,7,4,11,30,742,224,927,9,31,950,27.53,247.8,3.2,0.17200000000000001
2013,7,4,12,30,799,195,982,9,30,950,28.16,249.9,3.2,0.17200000000000001
2013,7,4,13,30,787,198,962,10,30,950,28.95,240.60000000000002,3.2,0.17200000000000001
2013,7,4,14,30,772,187,885,10,31,950,29.46,214.9,3.5,0.17200000000000001
2013,7,4,15,30,777,150,764,10,31,950,27.85,193,3.9000000000000004,0.17200000000000001
2013,7,4,16,30,732,127,593,10,31,950,27.55,180.4,4.1000000000000005,0.17200000000000001
2013,7,4,17,30,644,102,394,9,30,950,28.77,174.3,3.9000000000000004,0.17200000000000001
2013,7,4,18,30,473,69,189,9,28,950,32.28,171.5,2.9000000000000004,0.17200000000000001
2013,7,4,19,30,118,18,24,11,26,950,42.2,171.10000000000002,1.9000000000000001,0.17200000000000001
2013,7,4,20,30,0,0,0,11,24,950,44.88,174,1.8,0.17200000000000001
2013,7,4,21,30,0,0,0,11,23,950,47,174.4,1.9000000000000001,0.17200000000000001
2013,7,4,22,30,0,0,0,10,23,950,46.38,172.9,2.2,0.17200000000000001
2013,7,4,23,30,0,0,0,10,23,950,45.82,169.3,2.9000000000000004,0.17200000000000001
2013,7,5,0,30,0,0,0,10,22,950,48.51,166.70000000000002,3.6,0.17200000000000001
2013,7,5,1,30,0,0,0,10,22,950,52.38,166.3,3.7,0.17200000000000001
2013,7,5,2,30,0,0,0,11,21,950,57.03,168.9,3.4000000000000004,0.17200000000000001
2013,7,5,3,30,0,0,0,11,20,950,58.410000000000004,174.60000000000002,3.2,0.17200000000000001
2013,7,5,4,30,0,0,0,11,20,950,63.550000000000004,182.5,3.2,0.17200000000000001
2013,7,5,5,30,0,0,0,12,20,950,61.4,188.5,3.5,0.17200000000000001
2013,7,5,6,30,292,54,102,12,22,950,56.53,191.3,4.3,0.17200000000000001
2013,7,5,7,30,543,99,297,13,25,950,48.68,197.8,5.1000000000000005,0.17200000000000001
2013,7,5,8,30,685,124,505,12,28,950,38.54,200,5.6000000000000005,0.17200000000000001
2013,7,5,9,30,770,140,698,11,31,950,30.72,195.20000000000002,5.5,0.17200000000000001
2013,7,5,10,30,821,150,854,10,33,950,26.04,186.3,5.300000000000001,0.17200000000000001
2013,7,5,11,30,851,154,960,10,34,950,23.66,179.20000000000002,5.300000000000001,0.17200000000000001
