Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1497347,-,-,-,43.73,-65.98,-4,8,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2012,7,22,17,30,717,71,368,14,18,1020,87.89,225.10000000000002,5,0.094
2012,7,22,18,30,562,52,186,15,17,1020,89.15,221.3,5.1000000000000005,0.094
2012,7,22,19,30,229,20,34,15,16,1020,96.17,219.8,5,0.094
2012,7,22,20,30,0,0,0,15,16,1020,96.53,218.3,4.9,0.094
2012,7,22,21,30,0,0,0,15,16,1020,96.7,216,4.800000000000001,0.094
2012,7,22,22,30,0,0,0,15,16,1020,96.66,213.10000000000002,4.7,0.094
2012,7,22,23,30,0,0,0,15,16,1020,100,210.20000000000002,4.7,0.094
2012,7,23,0,30,0,0,0,15,16,1020,100,209.10000000000002,4.9,0.094
2012,7,23,1,30,0,0,0,15,15,1020,100,210.3,5,0.094
2012,7,23,2,30,0,0,0,15,15,1020,100,211.9,5,0.094
2012,7,23,3,30,0,0,0,15,16,1020,100,212.60000000000002,5,0.094
2012,7,23,4,30,0,0,0,15,16,1020,98.01,213.3,5,0.094
2012,7,23,5,30,126,21,29,15,16,1020,98.67,214.4,4.9,0.094
2012,7,23,6,30,0,57,57,15,17,1020,99.95,212.4,4.6000000000000005,0.094
2012,7,23,7,30,355,141,287,16,17,1010,94.10000000000001,207.70000000000002,4.6000000000000005,0.094
2012,7,23,8,30,137,251,330,15,18,1010,87.39,199.9,4.800000000000001,0.094
2012,7,23,9,30,801,118,691,15,18,1010,86.56,196.10000000000002,5.300000000000001,0.094
2012,7,23,10,30,843,123,817,15,19,1010,86.27,198.5,5.6000000000000005,0.094
2012,7,23,11,30,869,123,898,15,19,1010,80.75,200.70000000000002,5.800000000000001,0.094
2012,7,23,12,30,467,365,793,15,19,1010,79.42,198.8,5.800000000000001,0.094
2012,7,23,13,30,877,120,902,15,19,1010,77.97,195.8,5.9,0.094
2012,7,23,14,30,850,120,821,14,19,1010,77.3,195.70000000000002,5.800000000000001,0.094
2012,7,23,15,30,816,112,697,14,18,1010,82.32000000000001,197,5.6000000000000005,0.094
2012,7,23,16,30,755,102,537,15,18,1010,83.14,196.70000000000002,5.300000000000001,0.094
2012,7,23,17,30,661,84,357,15,17,1010,90.82000000000001,194.60000000000002,4.9,0.094
2012,7,23,18,30,270,77,141,15,17,1010,93.82000000000001,190.5,4.800000000000001,0.094
2012,7,23,19,30,69,20,25,16,17,1010,100,183.10000000000002,4.9,0.094
2012,7,23,20,30,0,0,0,16,17,1010,100,179.10000000000002,5.2,0.094
2012,7,23,21,30,0,0,0,16,17,1010,100,177.70000000000002,5.7,0.094
2012,7,23,22,30,0,0,0,16,17,1010,100,175.8,6.1000000000000005,0.094
2012,7,23,23,30,0,0,0,16,17,1010,100,174.60000000000002,6.300000000000001,0.094
2012,7,24,0,30,0,0,0,16,17,1010,100,174.8,6.4,0.094
2012,7,24,1,30,0,0,0,16,17,1010,100,175.10000000000002,6.6000000000000005,0.094
2012,7,24,2,30,0,0,0,16,17,1010,100,174.60000000000002,6.9,0.094
2012,7,24,3,30,0,0,0,16,17,1000,100,174,7.1000000000000005,0.094
2012,7,24,4,30,0,0,0,17,17,1000,100,175.10000000000002,7.5,0.094
2012,7,24,5,30,26,19,21,17,17,1000,100,180.4,8,0.094
2012,7,24,6,30,64,84,99,17,17,1000,100,185.10000000000002,8.5,0.094
2012,7,24,7,30,0,116,116,17,18,1000,100,185.60000000000002,8.9,0.094
2012,7,24,8,30,0,63,63,17,18,1000,98.48,188.60000000000002,9.1,0.094
2012,7,24,9,30,8,209,216,17,18,1000,98.92,191.20000000000002,9.3,0.094
2012,7,24,10,30,11,240,250,17,19,1000,98.84,189.60000000000002,9.3,0.094
2012,7,24,11,30,6,178,184,17,18,1000,98.68,188.8,9.3,0.094
2012,7,24,12,30,14,268,281,17,18,1000,98.88,193.60000000000002,8.9,0.094
2012,7,24,13,30,39,373,408,18,18,1000,100,197.8,8.1,0.094
2012,7,24,14,30,133,397,506,18,18,1000,100,201.10000000000002,7.2,0.094
2012,7,24,15,30,78,319,374,18,18,1000,100,208.5,6.300000000000001,0.094
2012,7,24,16,30,0,43,43,18,18,1000,100,216.10000000000002,5.5,0.094
2012,7,24,17,30,0,109,109,17,18,1000,100,226.9,4.9,0.094
2012,7,24,18,30,107,85,110,17,17,1000,100,239.4,4.3,0.094
2012,7,24,19,30,0,14,14,17,17,1000,100,255,3.6,0.094
2012,7,24,20,30,0,0,0,16,17,1000,100,272.5,3,0.094
2012,7,24,21,30,0,0,0,16,16,1000,100,287.90000000000003,2.8000000000000003,0.094
2012,7,24,22,30,0,0,0,16,16,1000,100,302.90000000000003,2.9000000000000004,0.094
2012,7,24,23,30,0,0,0,16,16,1000,100,317.3,3.2,0.094
2012,7,25,0,30,0,0,0,16,16,1000,100,333.70000000000005,4,0.094
2012,7,25,1,30,0,0,0,16,16,1000,100,349.5,5.300000000000001,0.094
2012,7,25,2,30,0,0,0,16,16,1000,100,357,6.1000000000000005,0.094
2012,7,25,3,30,0,0,0,15,16,1000,100,354.20000000000005,6.1000000000000005,0.094
2012,7,25,4,30,0,0,0,15,15,1000,100,345.5,6.5,0.094
2012,7,25,5,30,0,17,17,15,15,1000,100,345.20000000000005,7,0.094
2012,7,25,6,30,255,76,135,15,15,1000,100,342.5,6.9,0.094
2012,7,25,7,30,639,88,347,15,16,1000,95.75,339.20000000000005,6.9,0.094
2012,7,25,8,30,752,102,531,15,16,1000,96.27,340.20000000000005,6.9,0.094
2012,7,25,9,30,823,109,695,15,17,1000,90.03,339.8,6.800000000000001,0.094
2012,7,25,10,30,574,273,744,15,18,1000,83.18,337.20000000000005,6.7,0.094
2012,7,25,11,30,901,108,908,14,18,1000,82,332.70000000000005,6.800000000000001,0.094
2012,7,25,12,30,474,367,799,14,19,1000,76,328.70000000000005,7,0.094
2012,7,25,13,30,910,102,912,14,19,1000,75.33,326,7,0.094
2012,7,25,14,30,891,100,832,14,19,1000,75.05,324.3,6.7,0.094
2012,7,25,15,30,862,92,707,14,19,1000,74.77,324.90000000000003,6.2,0.094
2012,7,25,16,30,812,82,546,14,19,1000,79.39,325.90000000000003,5.800000000000001,0.094
2012,7,25,17,30,733,67,366,14,18,1000,80.2,325.8,5.300000000000001,0.094
2012,7,25,18,30,582,48,183,14,17,1000,87.09,326.70000000000005,4.6000000000000005,0.094
2012,7,25,19,30,239,18,31,14,17,1000,93.41,325.6,4.2,0.094
2012,7,25,20,30,0,0,0,14,16,1000,92.13,322.5,4,0.094
2012,7,25,21,30,0,0,0,14,16,1000,91.43,321.70000000000005,3.7,0.094
2012,7,25,22,30,0,0,0,14,15,1000,96.96000000000001,321.1,3.6,0.094
2012,7,25,23,30,0,0,0,14,15,1000,96.72,316,3.9000000000000004,0.094
2012,7,26,0,30,0,0,0,14,15,1000,97.15,310.8,4.3,0.094
2012,7,26,1,30,0,0,0,14,15,1000,97.96000000000001,308.1,4.5,0.094
2012,7,26,2,30,0,0,0,14,15,1000,98.92,306.90000000000003,4.3,0.094
2012,7,26,3,30,0,0,0,14,15,1000,99.56,306.90000000000003,3.7,0.094
2012,7,26,4,30,0,0,0,14,15,1000,100,307.3,2.9000000000000004,0.094
2012,7,26,5,30,0,29,29,14,15,1000,100,306.6,2.1,0.094
2012,7,26,6,30,566,49,178,15,15,1000,100,299.5,1.6,0.094
2012,7,26,7,30,29,149,160,15,16,1000,95.91,274.7,1.7000000000000002,0.094
2012,7,26,8,30,158,249,339,15,17,1000,91.75,255.4,2,0.094
2012,7,26,9,30,33,279,304,15,18,1000,91.39,249.60000000000002,2,0.094
2012,7,26,10,30,15,265,277,15,19,1000,83.41,248.3,2.1,0.094
2012,7,26,11,30,11,241,251,14,19,1000,76.60000000000001,245.9,2.4000000000000004,0.094
2012,7,26,12,30,12,253,265,14,19,1000,77.4,243.60000000000002,2.6,0.094
2012,7,26,13,30,2,149,151,15,20,1000,78.18,239.3,2.5,0.094
2012,7,26,14,30,42,343,377,15,19,1000,78.69,224.4,2.8000000000000003,0.094
2012,7,26,15,30,7,202,208,15,19,1000,79.67,219.5,3.7,0.094
2012,7,26,16,30,76,241,285,15,19,1000,81.29,218.4,4.5,0.094
2012,7,26,17,30,0,92,92,16,18,1000,90.38,217.70000000000002,4.800000000000001,0.094
2012,7,26,18,30,0,13,13,17,17,1000,100,214.9,4.7,0.094
2012,7,26,19,30,0,1,1,17,17,1000,100,207,4.6000000000000005,0.094
2012,7,26,20,30,0,0,0,17,17,1000,100,196.10000000000002,4.6000000000000005,0.092
2012,7,26,21,30,0,0,0,17,17,1000,100,182.70000000000002,5,0.092
2012,7,26,22,30,0,0,0,17,17,1000,100,174.9,5.4,0.092
2012,7,26,23,30,0,0,0,17,17,1000,100,176.4,5.1000000000000005,0.092
2012,7,27,0,30,0,0,0,17,17,1000,100,190.10000000000002,4.3,0.092
2012,7,27,1,30,0,0,0,17,17,1000,100,210.20000000000002,3.4000000000000004,0.092
2012,7,27,2,30,0,0,0,17,17,1000,100,222.10000000000002,2.4000000000000004,0.092
2012,7,27,3,30,0,0,0,17,17,1000,100,217.9,1.8,0.092
2012,7,27,4,30,0,0,0,17,17,1000,100,189.60000000000002,2.3000000000000003,0.092
2012,7,27,5,30,0,5,5,17,17,1000,100,197.20000000000002,3.4000000000000004,0.092
2012,7,27,6,30,0,49,49,17,17,1000,100,224.8,3.8000000000000003,0.092
2012,7,27,7,30,15,141,147,18,18,1000,100,251.4,3.4000000000000004,0.092
2012,7,27,8,30,0,58,58,18,19,1000,98.36,274.7,2.9000000000000004,0.092
2012,7,27,9,30,0,95,95,18,20,1000,93.21000000000001,292.1,2.7,0.092
2012,7,27,10,30,6,193,199,18,19,1000,99.09,294,2.7,0.092
2012,7,27,11,30,16,262,277,18,19,1000,95.38,289.90000000000003,3,0.092
2012,7,27,12,30,61,414,470,18,19,1000,95.02,289.7,3.3000000000000003,0.092
2012,7,27,13,30,119,432,538,18,20,1000,94.74,291.2,3.4000000000000004,0.092
2012,7,27,14,30,48,350,390,18,20,1000,88.53,294.2,3.2,0.092
2012,7,27,15,30,46,294,327,17,20,1000,93.44,298.2,2.7,0.092
2012,7,27,16,30,32,217,236,17,19,1000,93.07000000000001,304.5,2.1,0.092
2012,7,27,17,30,0,124,124,17,19,1010,93.10000000000001,314.70000000000005,1.8,0.092
2012,7,27,18,30,65,82,96,18,18,1010,100,325.1,1.6,0.092
2012,7,27,19,30,0,13,13,17,18,1010,99.94,331.3,1.5,0.092
2012,7,27,20,30,0,0,0,17,18,1010,100,335.70000000000005,1.5,0.092
2012,7,27,21,30,0,0,0,17,17,1010,100,338.5,1.6,0.092
2012,7,27,22,30,0,0,0,17,17,1010,100,339.1,1.8,0.092
2012,7,27,23,30,0,0,0,17,17,1010,100,337.5,2.2,0.092
2012,7,28,0,30,0,0,0,17,17,1010,100,337.90000000000003,2.8000000000000003,0.092
2012,7,28,1,30,0,0,0,17,17,1010,100,340.90000000000003,3.4000000000000004,0.092
2012,7,28,2,30,0,0,0,16,17,1010,100,345.20000000000005,3.9000000000000004,0.092
2012,7,28,3,30,0,0,0,16,16,1010,100,350.20000000000005,4.1000000000000005,0.092
2012,7,28,4,30,0,0,0,16,16,1010,100,354.70000000000005,3.9000000000000004,0.092
2012,7,28,5,30,112,17,22,16,17,1010,100,0.5,3.5,0.092
2012,7,28,6,30,456,58,159,16,17,1010,99.41,8.6,3,0.092
2012,7,28,7,30,633,82,335,17,18,1010,96.55,16.6,2.4000000000000004,0.092
2012,7,28,8,30,731,99,512,17,19,1010,93.33,27.900000000000002,2,0.092
2012,7,28,9,30,788,112,668,18,20,1010,94.5,42.6,1.7000000000000002,0.092
2012,7,28,10,30,494,296,698,18,20,1010,89.16,61.1,1.5,0.092
2012,7,28,11,30,851,119,871,18,21,1010,84.09,82.60000000000001,1.5,0.092
2012,7,28,12,30,853,123,897,18,22,1010,84.47,105,1.5,0.092
2012,7,28,13,30,473,344,762,18,22,1010,84.75,123.4,1.6,0.092
2012,7,28,14,30,267,379,597,18,21,1010,84.99,134.20000000000002,1.7000000000000002,0.092
2012,7,28,15,30,397,282,564,18,21,1010,85.31,139,1.8,0.092
2012,7,28,16,30,361,216,420,18,21,1010,86.71000000000001,138.1,2,0.092
2012,7,28,17,30,88,160,196,18,20,1010,92.8,129.70000000000002,2.2,0.092
2012,7,28,18,30,55,81,93,18,19,1010,98.55,119.80000000000001,2.4000000000000004,0.092
2012,7,28,19,30,105,17,21,18,18,1010,100,116.60000000000001,2.4000000000000004,0.092
2012,7,28,20,30,0,0,0,18,18,1010,100,120.2,2.4000000000000004,0.092
2012,7,28,21,30,0,0,0,17,17,1010,100,115.7,2.4000000000000004,0.092
2012,7,28,22,30,0,0,0,17,17,1010,100,106.4,2.5,0.092
2012,7,28,23,30,0,0,0,17,17,1010,100,101.5,2.8000000000000003,0.092
2012,7,29,0,30,0,0,0,17,17,1010,100,96.30000000000001,3.2,0.092
2012,7,29,1,30,0,0,0,17,17,1010,100,92.80000000000001,3.6,0.092
2012,7,29,2,30,0,0,0,16,17,1010,100,90.9,3.6,0.092
2012,7,29,3,30,0,0,0,16,16,1010,100,87.5,3.6,0.092
2012,7,29,4,30,0,0,0,16,16,1010,100,82.80000000000001,3.9000000000000004,0.092
2012,7,29,5,30,0,5,5,16,17,1010,100,78.5,4.3,0.092
2012,7,29,6,30,0,66,66,16,17,1010,98.83,77.4,4.7,0.092
2012,7,29,7,30,0,120,120,16,17,1010,99.61,78.9,5.2,0.092
2012,7,29,8,30,0,117,117,17,18,1010,94.2,79.30000000000001,5.800000000000001,0.092
2012,7,29,9,30,0,78,78,17,18,1010,94.57000000000001,77.5,6.4,0.092
2012,7,29,10,30,29,315,339,17,18,1010,95.08,74.9,6.5,0.092
2012,7,29,11,30,0,91,91,17,18,1010,95.39,72,6.1000000000000005,0.092
2012,7,29,12,30,5,173,179,17,18,1010,95.52,68.2,5.5,0.092
2012,7,29,13,30,10,223,232,17,18,1010,95.88,62.5,5.2,0.092
2012,7,29,14,30,9,210,218,17,18,1010,96.33,56.1,5.2,0.092
2012,7,29,15,30,0,104,104,17,18,1010,97.04,48.800000000000004,5.300000000000001,0.092
2012,7,29,16,30,0,21,21,17,18,1010,97.7,45.900000000000006,5.300000000000001,0.092
2012,7,29,17,30,45,152,170,17,18,1010,100,47.300000000000004,5.300000000000001,0.092
2012,7,29,18,30,0,38,38,17,17,1010,100,49.300000000000004,5.4,0.092
2012,7,29,19,30,0,20,20,17,17,1010,100,52.1,5.5,0.092
2012,7,29,20,30,0,0,0,17,17,1010,100,50.900000000000006,5.300000000000001,0.092
2012,7,29,21,30,0,0,0,16,17,1010,100,47.300000000000004,4.9,0.092
2012,7,29,22,30,0,0,0,16,16,1010,100,44.6,4.5,0.092
2012,7,29,23,30,0,0,0,16,16,1010,100,44.900000000000006,4.2,0.092
2012,7,30,0,30,0,0,0,16,16,1010,100,42.5,3.9000000000000004,0.092
2012,7,30,1,30,0,0,0,16,16,1010,100,36.6,3.6,0.092
2012,7,30,2,30,0,0,0,16,16,1010,100,27.5,3.5,0.092
2012,7,30,3,30,0,0,0,15,16,1010,100,21.6,3.7,0.092
2012,7,30,4,30,0,0,0,15,16,1010,100,15.9,4,0.092
2012,7,30,5,30,67,15,17,15,16,1010,100,10.3,4.3,0.092
2012,7,30,6,30,389,66,151,15,16,1010,98.79,6,4.3,0.092
2012,7,30,7,30,578,98,326,16,16,1010,100,2.8000000000000003,4,0.092
2012,7,30,8,30,694,117,506,16,17,1010,94.74,0.7000000000000001,3.7,0.092
2012,7,30,9,30,772,127,669,15,18,1010,87.43,0.7000000000000001,3.3000000000000003,0.092
2012,7,30,10,30,824,131,800,15,19,1010,85.91,357.3,3,0.092
2012,7,30,11,30,897,107,896,15,19,1010,80.16,347.1,2.9000000000000004,0.092
2012,7,30,12,30,905,110,927,15,19,1010,79.63,333.20000000000005,3.1,0.092
2012,7,30,13,30,898,111,901,15,20,1010,79.25,322.70000000000005,3.2,0.092
2012,7,30,14,30,865,115,817,15,19,1010,78.94,314.40000000000003,3.3000000000000003,0.092
2012,7,30,15,30,821,111,688,15,19,1010,78.74,304.6,3.5,0.092
2012,7,30,16,30,751,102,523,15,18,1010,83.73,295.90000000000003,3.5,0.092
2012,7,30,17,30,646,85,341,15,18,1010,89.9,293.2,3.3000000000000003,0.092
2012,7,30,18,30,462,59,160,15,17,1010,97.60000000000001,291.2,2.9000000000000004,0.092
2012,7,30,19,30,104,15,19,15,16,1010,97.60000000000001,286.1,2.5,0.092
2012,7,30,20,30,0,0,0,15,16,1010,100,280.5,2,0.092
2012,7,30,21,30,0,0,0,15,15,1020,100,271.7,1.7000000000000002,0.092
2012,7,30,22,30,0,0,0,15,15,1020,100,260.90000000000003,1.6,0.092
2012,7,30,23,30,0,0,0,14,15,1020,99.37,251.10000000000002,1.7000000000000002,0.092
2012,7,31,0,30,0,0,0,14,15,1020,99.07000000000001,243.8,2,0.092
2012,7,31,1,30,0,0,0,14,15,1020,98.97,238.9,2.4000000000000004,0.092
2012,7,31,2,30,0,0,0,14,15,1020,99.52,236.4,2.8000000000000003,0.092
2012,7,31,3,30,0,0,0,15,15,1020,100,236.5,2.8000000000000003,0.092
2012,7,31,4,30,0,0,0,15,15,1020,100,237.4,2.6,0.092
2012,7,31,5,30,71,13,16,15,15,1020,100,235.60000000000002,2.5,0.092
2012,7,31,6,30,418,63,152,15,16,1020,98.31,230.60000000000002,2.4000000000000004,0.092
2012,7,31,7,30,478,119,306,16,17,1020,95.10000000000001,225.4,2.3000000000000003,0.092
2012,7,31,8,30,533,162,460,16,18,1020,90.68,223.10000000000002,2.5,0.092
2012,7,31,9,30,443,258,569,16,19,1020,89.67,222.8,2.7,0.092
2012,7,31,10,30,490,293,690,16,19,1020,83.53,222.5,2.6,0.092
2012,7,31,11,30,587,298,813,15,19,1020,82.60000000000001,221.3,2.6,0.092
2012,7,31,12,30,515,344,809,15,19,1020,81.43,215.70000000000002,2.6,0.092
2012,7,31,13,30,848,136,881,15,19,1020,80.17,208,2.8000000000000003,0.092
2012,7,31,14,30,495,292,693,15,19,1020,78.9,202.8,2.9000000000000004,0.092
2012,7,31,15,30,489,239,582,15,18,1020,82.79,198.3,2.9000000000000004,0.092
2012,7,31,16,30,262,232,378,14,18,1020,86.81,195.9,2.9000000000000004,0.092
2012,7,31,17,30,449,117,293,14,17,1020,87.41,190.9,2.6,0.092
2012,7,31,18,30,51,76,87,15,16,1020,95.22,179.20000000000002,2.5,0.092
2012,7,31,19,30,0,8,8,15,16,1010,95.39,165,2.7,0.092
2012,7,31,20,30,0,0,0,15,16,1010,94.91,151.6,3.2,0.092
2012,7,31,21,30,0,0,0,15,16,1010,95.15,143.5,3.9000000000000004,0.092
2012,7,31,22,30,0,0,0,15,16,1010,96.15,137.1,4.7,0.092
2012,7,31,23,30,0,0,0,15,16,1010,97.55,131.4,5.6000000000000005,0.092
2012,8,1,0,30,0,0,0,15,16,1010,99.18,127.60000000000001,6.4,0.092
2012,8,1,1,30,0,0,0,16,16,1010,100,127.7,7.2,0.092
2012,8,1,2,30,0,0,0,16,16,1010,100,125.10000000000001,7.800000000000001,0.092
2012,8,1,3,30,0,0,0,16,17,1010,100,117.7,8.200000000000001,0.092
2012,8,1,4,30,0,0,0,16,17,1010,99.52,118.7,8.3,0.092
2012,8,1,5,30,35,13,14,17,17,1010,100,131.4,8.5,0.092
2012,8,1,6,30,0,10,10,17,18,1010,100,141.4,8.4,0.092
2012,8,1,7,30,0,55,55,18,18,1010,100,144.3,7.9,0.092
2012,8,1,8,30,0,148,148,19,19,1000,100,150.5,6.800000000000001,0.092
2012,8,1,9,30,757,119,648,19,19,1000,100,165.3,5.6000000000000005,0.092
2012,8,1,10,30,16,269,282,18,19,1000,100,203.9,5.9,0.092
2012,8,1,11,30,12,249,259,18,18,1000,100,241,7.4,0.092
2012,8,1,12,30,23,331,352,18,18,1000,100,254.3,8.6,0.092
2012,8,1,13,30,214,428,616,17,18,1000,99.44,257.3,8.700000000000001,0.092
2012,8,1,14,30,203,386,551,17,18,1010,97.49000000000001,259.5,8,0.092
2012,8,1,15,30,22,254,269,17,18,1010,100,261.8,7.1000000000000005,0.092
2012,8,1,16,30,197,239,349,16,17,1010,99.16,260.7,6.4,0.092
2012,8,1,17,30,519,103,305,16,17,1010,100,255.4,5.6000000000000005,0.092
2012,8,1,18,30,359,61,137,16,16,1010,100,251.20000000000002,5,0.092
2012,8,1,19,30,0,14,14,16,16,1010,100,245.60000000000002,4.3,0.092
2012,8,1,20,30,0,0,0,16,16,1010,100,244,3.3000000000000003,0.092
2012,8,1,21,30,0,0,0,16,16,1010,100,242.70000000000002,2.5,0.092
2012,8,1,22,30,0,0,0,16,16,1010,100,234.5,2.2,0.092
2012,8,1,23,30,0,0,0,16,16,1010,100,218.4,2.3000000000000003,0.092
2012,8,2,0,30,0,0,0,16,16,1010,100,201.3,2.8000000000000003,0.092
2012,8,2,1,30,0,0,0,16,16,1010,100,191.20000000000002,3.1,0.092
2012,8,2,2,30,0,0,0,16,16,1010,100,183,3.1,0.092
2012,8,2,3,30,0,0,0,16,16,1010,100,176,3.1,0.092
2012,8,2,4,30,0,0,0,16,16,1010,100,170.10000000000002,3,0.092
2012,8,2,5,30,0,5,5,16,16,1010,100,162.60000000000002,2.9000000000000004,0.092
2012,8,2,6,30,0,17,17,17,17,1010,100,150.6,2.9000000000000004,0.092
2012,8,2,7,30,0,58,58,17,17,1010,100,138.3,2.9000000000000004,0.092
2012,8,2,8,30,0,127,127,17,18,1010,100,130.1,3,0.092
2012,8,2,9,30,11,221,230,18,18,1010,100,131.9,3,0.092
2012,8,2,10,30,35,325,353,18,18,1010,100,145.9,2.9000000000000004,0.092
2012,8,2,11,30,23,325,345,18,19,1010,99.93,168.70000000000002,2.9000000000000004,0.092
2012,8,2,12,30,47,391,434,19,19,1010,100,193.4,2.9000000000000004,0.092
2012,8,2,13,30,208,428,610,19,19,1010,100,214.10000000000002,2.6,0.092
2012,8,2,14,30,87,374,444,19,19,1010,100,231.5,2.3000000000000003,0.092
2012,8,2,15,30,53,294,332,19,19,1010,100,243,1.9000000000000001,0.092
2012,8,2,16,30,699,105,492,18,19,1010,99.2,253.3,1.6,0.092
2012,8,2,17,30,593,87,316,18,19,1010,100,264.8,1.5,0.092
2012,8,2,18,30,400,59,143,18,18,1010,100,274.8,1.2000000000000002,0.092
2012,8,2,19,30,53,12,13,17,18,1010,100,277.90000000000003,1,0.092
2012,8,2,20,30,0,0,0,17,17,1010,100,271.3,1,0.092
2012,8,2,21,30,0,0,0,17,17,1010,100,262.2,1.1,0.092
2012,8,2,22,30,0,0,0,17,17,1010,100,254.8,1.1,0.092
2012,8,2,23,30,0,0,0,16,16,1010,100,245,1.2000000000000002,0.092
2012,8,3,0,30,0,0,0,16,16,1010,100,233.60000000000002,1.4000000000000001,0.092
2012,8,3,1,30,0,0,0,16,16,1010,100,221.8,1.6,0.092
2012,8,3,2,30,0,0,0,16,16,1010,100,211.5,2,0.092
2012,8,3,3,30,0,0,0,16,16,1010,100,206.5,2.4000000000000004,0.092
2012,8,3,4,30,0,0,0,16,16,1010,100,204.5,2.7,0.092
2012,8,3,5,30,18,8,9,16,16,1010,100,203.3,3,0.092
2012,8,3,6,30,271,76,132,17,17,1010,100,203.5,3.4000000000000004,0.092
2012,8,3,7,30,15,134,140,17,18,1010,100,205.9,3.6,0.092
2012,8,3,8,30,22,201,213,18,18,1010,100,210.4,3.8000000000000003,0.092
2012,8,3,9,30,95,313,379,18,19,1010,96.64,213.10000000000002,4,0.092
2012,8,3,10,30,146,385,503,18,20,1010,92.35000000000001,214.20000000000002,4.4,0.092
2012,8,3,11,30,106,420,513,18,20,1010,92.98,215.8,4.800000000000001,0.092
2012,8,3,12,30,154,443,581,18,20,1010,98.47,218.5,5,0.092
2012,8,3,13,30,79,408,477,18,20,1010,97.66,221.10000000000002,5.1000000000000005,0.092
2012,8,3,14,30,210,382,551,18,20,1010,97,222.10000000000002,5,0.092
2012,8,3,15,30,213,314,461,18,19,1010,96.26,223,4.9,0.092
2012,8,3,16,30,591,148,473,18,19,1010,95.51,223.20000000000002,4.800000000000001,0.092
2012,8,3,17,30,497,112,303,18,18,1010,100,223.3,4.7,0.092
2012,8,3,18,30,304,70,132,17,18,1010,100,223,4.6000000000000005,0.092
2012,8,3,19,30,26,8,9,17,17,1010,100,223.60000000000002,4.5,0.092
2012,8,3,20,30,0,0,0,17,17,1010,100,226.20000000000002,4.4,0.10300000000000001
2012,8,3,21,30,0,0,0,17,17,1010,100,229.9,4.1000000000000005,0.10300000000000001
2012,8,3,22,30,0,0,0,17,17,1010,100,233.8,4.1000000000000005,0.10300000000000001
2012,8,3,23,30,0,0,0,17,17,1010,100,239.9,4,0.10300000000000001
2012,8,4,0,30,0,0,0,17,17,1010,100,248.60000000000002,3.6,0.10300000000000001
2012,8,4,1,30,0,0,0,16,17,1010,100,255.8,3.1,0.10300000000000001
2012,8,4,2,30,0,0,0,16,17,1010,100,262.7,2.7,0.10300000000000001
2012,8,4,3,30,0,0,0,16,17,1010,100,268.7,2.2,0.10300000000000001
2012,8,4,4,30,0,0,0,17,17,1020,100,274.2,1.8,0.10300000000000001
2012,8,4,5,30,26,9,9,17,17,1020,100,278.1,1.5,0.10300000000000001
2012,8,4,6,30,341,66,135,17,18,1020,98.73,281.90000000000003,1.2000000000000002,0.10300000000000001
2012,8,4,7,30,72,150,178,18,19,1020,94.85000000000001,284.3,1.2000000000000002,0.10300000000000001
2012,8,4,8,30,681,116,490,18,20,1020,92.82000000000001,286.5,1.2000000000000002,0.10300000000000001
2012,8,4,9,30,769,121,653,19,21,1020,90.10000000000001,286.90000000000003,1.2000000000000002,0.10300000000000001
2012,8,4,10,30,823,122,782,19,22,1020,85.8,283,1.4000000000000001,0.10300000000000001
2012,8,4,11,30,883,104,873,19,22,1020,85.53,276.5,1.6,0.10300000000000001
2012,8,4,12,30,889,106,900,19,22,1020,84.48,274.1,1.8,0.10300000000000001
2012,8,4,13,30,882,106,873,19,22,1020,83.43,279.3,2.1,0.10300000000000001
2012,8,4,14,30,849,111,791,18,21,1020,87.60000000000001,286,2.3000000000000003,0.10300000000000001
2012,8,4,15,30,814,104,666,18,21,1020,86.67,291.5,2.3000000000000003,0.10300000000000001
2012,8,4,16,30,756,92,506,18,21,1020,85.78,295,2.2,0.10300000000000001
2012,8,4,17,30,596,84,311,18,20,1020,91.48,296.3,2,0.10300000000000001
